Headline,Actual Tag,Predicted Tag
"હવે આ એપથી ખબર પડી જશે કે ફોનમાં શું કરી રહ્યાં છે તમારા બાળકો, જાણો કેવી રીતે",Tech,Tech
"સજા પછી હવે શું કરશે સલમાન, જાણો શું હોય છે જામીનના નિયમ?",Entertainment,Entertainment
"જુઓ, કેટલો બદલાઇ ગયો કપિલ શર્મા, ચહેરા પર દેખાય છે થોથર",Entertainment,Entertainment
લગ્નનાં એક મહિના બાદ સામે આવી ઇશા અંબાણી અને આનંદ પીરામલની સુંદર તસવીરો,Entertainment,Entertainment
"મૅસેજમાં આવતી અજાણી લિંક પર ક્લિક ન કરો, તમારી મહેનતની કમાણીને સાચવો",Business,Business
"પ્રિયંકા ચોપરાએ સોશિયલ મીડિયા પર નિકને કરી KISS, ફોટો થયો વાયરલ",Entertainment,Entertainment
"વિજય માલ્યા સામે સુપ્રિમ કોર્ટ ખફા, 21 એપ્રિલ સુધી સંપત્તિનો ખુલાસો કરવા આદેશ",Business,Business
ટી-સીરિઝના ચેરમેન ભૂષણ કુમાર વિરુદ્ધ છેડતીની ફરિયાદ,Entertainment,Business
"સોશિયલ મીડિયા પર કેટલો સમય પસાર થયો,  જણાવશે આ Instagramનું ખાસ ફીચર્સ",Tech,Tech
"આ વ્યક્તિએ 10 હજાર લગાવી, કમાણી કરી 20 હજાર કરોડ, જાણો - કેવી રીતે",Business,Business
PHOTOS: સ્વિમિંગપૂલમાં અમિષા પટેલે કરાવ્યું હોટ ફોટોશૂટ,Entertainment,Entertainment
... તો આ કારણથી નાનપણમાં પિતા શાહરૂખથી નફરત કરતી હતી સુહાના!,Entertainment,Entertainment
રાંધણગેસના વાપરાશ કારો માટે ખુશખબર,Business,Business
"સોનાલીની નવી તસવીર VIRAL, ગમી જશે તમને એની સ્માઇલ",Entertainment,Entertainment
Viral pics: જાહેરમાં લિપલોક કરતી દેખાઈ પ્રિયંકા ચોપડા,Entertainment,Entertainment
"મોદી સરકાર હવે ભરશે કડક પગલા, તમને થશે આ ફાયદાઓ!",Business,Business
અહીં ખૂબ જ સસ્તા ભાવે મળી રહી છે ઈલેક્ટ્રોનિક્સ વસ્તુઓ!,Business,Business
ઊંચા વ્યાજની લાલચ આપી સભાસદો સાથે રૂ.40 કરોડની ઠગાઇ,Business,Business
"આ 5 કારણોથી બેંકનો ચેક થાય છે રિજેક્ટ, ભૂલથી પણ ન કરો આવી ગફલત",Business,Business
"મોટો થઇ ગયો 'તારે જમીન પર'નો ઇશાન, હવે આવો દેખાય છે દર્શીલ સફારી",Entertainment,Entertainment
ટ્રેનની મુસાફરી દરમિયાન છે કોઇ સમસ્યા તો આ રીતે કરો ફરિયાદ,Business,Business
VIDEO:જુઓ અનિલ કપૂર અને ઐશ્વર્યા રાય બચ્ચનની 'ફન્ને ખાન'નું ટ્રેલર,Entertainment,Entertainment
બોલિવૂડ એક્ટ્રેસિસે બ્રાઇડિયલ કલેક્શન પહેરીને રેમ્પ પર વિખેર્યા જલવા,Entertainment,Entertainment
સુષ્મિતાએ કમર પર બનાવ્યું ટાઇગરનું ટેટૂ.. ફેન્સ થયા લટ્ટુ,Entertainment,Entertainment
Live : રિલાયન્સ જીયો લોન્ચ : વેપારનો ઉદ્દેશ સમાજસેવાનો હોવા જોઇએ : મુકેશ અંબાણી,Business,Business
"NOKIAએ લોન્ચ કર્યા 3 સ્માર્ટફોન, ઓછી કિંમતમાં જબરદસ્ત છે ફિચર",Tech,Tech
"તમે નહીં માનો! પહેલા આર્મીમાં હતી આ ગર્લ, અત્યારે છે HOT મોડલ",Entertainment,Entertainment
સાડીમાં જ દેખાતી 'નાગિન 3' ની એક્ટ્રેસનો જુઓ બોલ્ડ અવતાર,Entertainment,Entertainment
"શેર બજારમાં ઉછાળો, સેન્સેક્સે ઐતિહાસિક સપાટી વટાવી",Business,Business
"અમદાવાદઃમ્યુનિ.કોર્પોરેશનને જાહેર કર્યા ડિફોલ્ટર,શહેરના જાણીતા ઉદ્યોગપતિઓના નામ",Business,Business
"Exclusive: સર્વિસના નામે મનમાની, બેંકો આ રીતે પૈસા વસુલી રહી છે, સરકાર એકશનમાં",Business,Business
"રઘુરામ રાજને કહ્યું, ઉર્જિત પટેલના રાજીનામાનું કારણ જાણવું જરૂરી છે",Business,Business
"ફિટનેસ મામલે ટાઇગર શ્રોફને ટક્કર આપે છે તેની બહેન, જુઓ તસવીરો",Entertainment,Entertainment
"શાહિદ કપૂરના દીકરા ઝૈનની પહેલી તસવીરો આવી સામે, જોઇ લો તમેજ",Entertainment,Entertainment
"'નાગિન 3' માં હવે નહીં જોવા મળે બેલા, પણ થશે આવું",Entertainment,Entertainment
"ઇશા અંબાણી અને આનંદ પીરામલનું રિસેપ્શન, જુઓ તસવીરો",Entertainment,Entertainment
"શૅરબજારમાં તેજી, સેન્સેક્સમાં 166 પૉઇન્ટનો ઉછાળો",Business,Business
"ભારતીય રેલવેએ શતાબ્દીમાં શરુ કરી આ સુવિધા, સફર બનશે વધુ મજેદાર",Business,Business
‘સૂરમાં’ જોઈને બોલ્યો સચિન - સંદીપ સિંહ વિશે તો મને પણ ખબર ન હતી!,Entertainment,Entertainment
"હોન્ડાએ લોન્ચ કર્યું નવું એક્ટિવા, આટલી છે કિંમત",Tech,Tech
"સેમસંગ કંપનીએ લોન્ય કર્યો ગૈલેક્સી A5 અને A7, જાણો તેના ફિચર્સ",Business,Business
"કોલ ડ્રોપથી પરેશાન PM મોદીએ કરી હતી ફરિયાદ, આજથી લાગુ થયો નિયમ",Tech,Entertainment
"16 વર્ષની TV સ્ટારે કરવાની હતી ઓનસ્ક્રિન કિસ, માએ કરી બબાલ!",Entertainment,Entertainment
શમીની પત્ની બાદ ટીવીની આ 'વહુ' વધારી રહી છે ઇન્ટરનેટનું તાપમાન,Entertainment,Entertainment
"40 હજાર રૂપિયો કિલો વેચાઈ અરૂણાચલની ચા, તોડ્યો અસમનો રેકોર્ડ",Business,Business
JIOમાં 6000 લોકોને રોજગારી મળી છેઃ પરિમલ નથવાણી,Business,Business
